age,education,hours-per-week,income,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male
21,10,40,<=50K,False,False,True,False,False,False,True,True
39,16,50,>50K,True,False,False,False,False,False,True,True
24,13,39,<=50K,False,False,True,False,False,False,True,True
46,9,40,<=50K,False,False,True,False,False,False,False,True
47,13,40,>50K,False,False,False,False,False,False,True,True
35,15,75,>50K,False,False,False,False,False,False,True,True
60,4,40,>50K,False,True,False,False,False,False,True,True
38,13,24,<=50K,False,False,False,False,False,False,True,False
33,9,40,<=50K,False,False,True,False,False,False,True,False
21,12,40,<=50K,False,False,True,False,False,False,True,False
37,13,50,>50K,False,False,False,False,False,False,True,True
48,9,50,>50K,True,False,False,False,True,False,False,True
58,4,45,<=50K,False,False,False,False,False,False,True,False
21,9,40,<=50K,False,False,True,False,False,False,True,False
22,9,40,<=50K,False,False,True,False,False,False,True,True
22,9,40,<=50K,False,False,True,False,False,False,True,False
28,14,30,>50K,False,True,False,False,False,False,True,False
23,9,40,<=50K,True,False,True,False,False,False,True,True
58,9,40,>50K,True,False,False,False,True,False,False,True
38,13,40,<=50K,True,False,False,True,False,False,False,True
49,9,15,<=50K,False,False,False,False,False,False,True,True
47,13,45,>50K,False,False,False,False,False,False,True,True
50,13,40,>50K,False,False,False,False,False,False,True,True
21,9,55,<=50K,False,False,True,False,False,False,True,False
55,9,40,<=50K,False,False,True,False,False,False,True,False
47,7,40,<=50K,False,False,True,False,False,False,True,True
19,9,40,<=50K,False,False,True,False,False,False,True,False
47,9,50,<=50K,False,False,True,False,False,False,True,True
36,7,40,<=50K,False,False,False,False,False,False,True,True
28,12,40,<=50K,True,False,False,False,False,False,True,True
42,9,40,<=50K,False,False,False,False,False,False,False,False
41,14,35,>50K,False,False,True,False,False,False,True,False
38,13,40,>50K,False,False,False,False,False,False,True,True
32,9,50,<=50K,False,False,False,False,False,False,True,True
34,6,40,<=50K,False,False,True,False,True,False,False,False
33,4,40,<=50K,False,False,False,False,False,False,True,True
60,13,40,>50K,True,False,False,False,False,False,True,True
53,9,40,<=50K,False,False,False,False,False,False,True,True
24,13,50,<=50K,False,False,True,False,False,False,True,False
39,10,60,>50K,True,False,False,False,False,False,True,True
23,10,40,<=50K,False,False,True,False,False,False,True,True
50,13,50,>50K,False,False,False,False,False,False,True,True
36,9,40,<=50K,True,False,True,False,False,False,True,False
19,8,40,<=50K,False,False,True,False,False,False,True,False
26,9,40,<=50K,False,False,True,False,False,False,True,False
38,9,40,>50K,False,False,False,False,True,False,False,True
41,13,55,>50K,False,False,False,False,False,False,True,True
22,10,18,<=50K,False,False,True,False,False,False,True,False
38,12,50,>50K,False,False,True,False,True,False,False,False
39,9,40,<=50K,False,False,False,False,False,False,True,True
35,9,40,>50K,True,False,False,False,False,False,True,True
38,10,45,<=50K,True,False,True,False,True,False,False,False
19,9,16,<=50K,False,False,False,False,True,False,False,False
26,9,45,<=50K,False,False,True,False,False,False,True,True
52,13,25,<=50K,False,False,True,False,False,False,True,True
41,3,40,<=50K,False,False,False,False,False,True,False,True
45,9,40,<=50K,False,False,True,False,False,False,True,False
58,10,40,>50K,True,False,False,False,False,False,True,True
34,13,45,<=50K,False,False,True,False,False,False,True,True
36,9,40,<=50K,False,False,False,False,False,False,True,True
26,7,40,<=50K,True,False,True,False,False,False,True,False
60,6,40,<=50K,False,False,False,False,False,False,True,True
35,9,50,<=50K,False,True,False,False,False,False,True,True
39,6,60,<=50K,False,False,True,False,False,False,True,False
27,9,40,<=50K,False,False,True,False,False,False,True,False
26,14,40,<=50K,True,False,True,False,False,False,True,True
17,8,12,<=50K,False,False,True,False,False,False,True,True
59,9,40,>50K,False,True,False,False,False,False,True,True
53,9,48,<=50K,True,False,False,False,False,False,False,True
35,7,40,<=50K,False,False,True,False,False,False,True,True
34,10,40,>50K,True,False,False,False,False,False,True,True
36,9,45,>50K,False,False,False,False,False,False,True,True
36,9,40,<=50K,False,False,False,False,False,False,True,True
21,9,40,<=50K,False,False,True,False,False,False,True,True
29,10,40,<=50K,False,False,True,False,False,False,True,False
35,13,50,>50K,False,False,False,False,False,False,True,True
59,13,40,>50K,False,True,False,False,False,False,True,True
22,10,10,<=50K,False,False,True,False,False,False,True,True
50,14,50,<=50K,True,False,False,False,False,False,True,True
24,13,40,<=50K,True,False,True,False,False,True,False,False
36,13,40,<=50K,False,False,True,False,False,False,True,False
31,9,40,>50K,False,False,False,False,False,False,True,False
42,10,40,<=50K,False,True,False,False,False,False,True,True
38,4,40,<=50K,False,False,True,False,False,False,True,False
52,9,40,<=50K,False,False,False,False,False,False,True,True
46,6,40,<=50K,False,False,True,False,False,False,True,True
23,10,60,<=50K,False,False,False,False,False,False,True,True
54,3,51,<=50K,False,False,False,False,False,False,True,True
27,9,40,<=50K,False,False,True,False,True,False,False,False
42,13,50,<=50K,False,False,True,False,False,False,True,False
38,9,40,<=50K,True,False,False,False,False,False,True,True
19,12,50,<=50K,False,False,True,False,False,False,True,False
59,7,28,<=50K,False,False,False,False,False,False,True,False
54,9,32,<=50K,False,False,False,False,False,False,True,False
48,4,55,<=50K,False,False,False,False,False,False,True,True
45,9,40,<=50K,False,False,True,False,False,False,True,False
36,13,70,<=50K,False,False,True,False,False,False,True,True
35,12,40,<=50K,False,True,False,False,False,False,True,True
47,10,36,<=50K,False,False,True,False,False,False,True,False
33,13,40,<=50K,False,False,True,False,False,False,True,True
48,13,40,<=50K,False,True,False,False,False,False,True,True
42,9,40,<=50K,False,False,True,False,True,False,False,False
19,10,24,<=50K,False,False,True,False,False,False,True,True
64,13,40,<=50K,False,True,False,False,False,False,True,True
51,13,8,<=50K,False,True,False,False,False,False,True,True
20,9,20,<=50K,True,False,True,False,False,False,True,True
28,9,40,<=50K,False,False,True,False,False,False,True,True
52,14,50,>50K,False,False,False,False,False,False,True,True
29,10,45,<=50K,False,True,True,False,False,False,True,True
51,13,40,<=50K,False,False,True,False,False,False,True,True
36,9,60,<=50K,False,False,False,False,False,False,True,True
43,13,45,>50K,False,False,False,False,False,False,True,True
52,10,40,<=50K,False,False,False,False,False,False,True,True
50,9,40,>50K,False,False,True,False,False,False,True,True
25,10,30,<=50K,False,False,True,False,False,False,True,True
36,12,40,<=50K,False,False,True,False,True,False,False,False
44,10,60,<=50K,False,False,False,False,False,False,True,False
47,6,45,<=50K,False,False,False,False,True,False,False,True
32,9,40,<=50K,False,False,True,False,False,False,True,True
37,14,40,<=50K,False,False,True,True,False,False,False,True
40,9,40,<=50K,False,False,False,False,False,False,True,True
34,9,60,<=50K,False,True,False,False,False,False,True,True
35,10,50,>50K,False,True,False,False,False,False,True,True
26,10,3,<=50K,False,False,True,False,False,False,True,True
49,13,50,<=50K,False,True,False,False,False,False,True,True
46,13,25,<=50K,False,True,False,False,False,False,True,True
31,10,40,<=50K,True,False,True,False,True,False,False,True
22,11,30,<=50K,False,False,True,False,False,False,True,True
20,10,12,<=50K,False,False,True,False,False,False,True,False
52,16,40,>50K,False,False,True,False,False,False,True,True
26,10,40,<=50K,False,False,True,False,True,False,False,False
34,13,50,>50K,False,False,False,False,False,False,True,True
31,5,40,<=50K,False,False,True,False,False,False,True,True
46,9,30,<=50K,False,False,True,False,False,False,True,False
22,4,40,<=50K,False,False,False,False,False,False,True,True
38,11,40,<=50K,False,False,True,False,False,False,True,True
35,9,40,<=50K,False,False,False,False,False,False,True,True
27,10,40,<=50K,True,False,True,False,False,False,True,True
27,12,40,<=50K,False,False,False,False,False,False,True,True
46,10,40,<=50K,False,False,True,False,False,False,True,False
19,10,10,<=50K,False,False,True,False,False,False,True,True
20,10,35,<=50K,False,False,True,False,False,False,True,True
34,13,60,<=50K,True,False,False,False,False,False,True,True
49,14,45,>50K,False,False,False,False,False,False,True,True
27,10,50,<=50K,False,False,False,False,False,True,False,True
59,10,14,>50K,False,False,False,False,False,False,True,False
45,13,60,>50K,False,False,False,False,False,False,True,True
21,10,15,<=50K,False,False,True,False,False,False,True,False
51,11,40,<=50K,True,False,True,False,False,False,True,False
41,16,40,>50K,True,False,False,False,False,False,True,True
49,14,40,<=50K,False,False,False,False,False,False,True,True
51,9,40,<=50K,False,False,True,False,True,False,False,True
20,10,20,<=50K,False,False,True,False,False,False,True,False
69,9,48,<=50K,False,True,False,False,False,False,True,True
43,9,50,<=50K,False,False,False,False,False,False,True,True
50,9,44,<=50K,False,False,True,False,True,False,False,False
32,9,40,<=50K,False,False,False,False,False,False,True,True
27,9,40,<=50K,True,False,True,False,False,False,True,True
38,9,40,<=50K,False,False,False,False,False,False,True,True
62,9,40,>50K,False,False,False,False,False,False,True,True
46,9,44,<=50K,False,False,True,False,False,False,True,True
19,10,40,<=50K,False,False,True,False,False,False,True,False
21,9,40,<=50K,False,False,True,False,False,False,True,False
36,13,50,<=50K,False,False,True,False,False,False,True,False
36,8,40,<=50K,False,False,True,False,False,False,True,True
23,9,40,<=50K,False,False,True,True,False,False,False,True
58,13,40,>50K,False,False,False,False,False,False,True,True
40,13,45,<=50K,False,False,False,False,False,False,True,True
64,10,35,<=50K,False,False,False,False,False,False,True,False
66,7,20,<=50K,False,False,False,False,False,False,True,True
42,9,40,<=50K,False,False,False,False,False,False,True,True
55,10,40,<=50K,False,False,False,False,False,False,True,False
53,10,40,>50K,False,False,False,False,False,False,True,True
25,9,40,<=50K,False,False,False,False,False,False,True,True
39,10,40,<=50K,False,False,True,False,True,False,False,False
20,9,40,<=50K,False,False,True,False,False,False,True,True
32,9,54,<=50K,False,False,False,False,False,False,True,True
28,13,65,<=50K,False,False,True,False,False,False,True,True
23,12,40,<=50K,True,False,True,False,False,False,True,False
18,9,25,<=50K,False,False,True,False,False,False,True,True
43,9,35,>50K,False,True,False,False,False,False,True,True
29,9,40,<=50K,False,False,False,False,False,False,True,True
32,10,46,<=50K,False,False,False,False,False,False,True,True
31,9,40,<=50K,True,False,True,False,False,False,True,True
60,3,40,<=50K,False,False,False,False,False,False,True,True
42,10,50,<=50K,False,False,False,False,False,False,True,True
46,14,50,>50K,False,False,False,False,False,False,True,True
38,9,40,>50K,False,False,False,False,False,False,True,True
18,7,19,<=50K,False,False,True,False,False,False,True,False
31,9,40,<=50K,False,False,True,False,False,False,True,False
54,9,55,<=50K,False,False,False,False,False,False,True,True
46,10,50,<=50K,False,False,False,False,False,False,True,True
27,9,80,<=50K,False,True,True,False,False,False,True,True
50,13,45,>50K,True,False,False,False,False,False,True,True
38,4,56,<=50K,False,True,False,False,False,False,True,True
36,14,40,<=50K,True,False,True,False,False,False,True,False
25,9,40,<=50K,False,False,True,False,False,False,True,True
19,9,25,<=50K,False,False,True,False,False,False,True,True
60,10,60,<=50K,True,False,False,True,False,False,False,True
45,5,40,<=50K,True,False,True,False,False,False,True,True
21,10,16,<=50K,False,False,True,False,False,False,True,True
42,9,46,<=50K,False,False,True,False,False,False,True,True
38,9,50,<=50K,False,False,False,False,False,False,True,True
19,9,32,<=50K,False,False,True,False,True,False,False,True
23,10,40,<=50K,False,False,True,False,False,False,True,True
24,10,30,<=50K,False,False,True,False,False,False,True,False
30,12,52,<=50K,False,False,True,False,False,False,True,True
62,10,40,<=50K,False,False,False,False,False,False,True,True
26,15,20,<=50K,False,True,True,False,False,False,True,True
42,13,52,>50K,True,False,False,False,False,False,True,True
33,9,40,<=50K,False,False,False,False,False,False,True,True
54,16,50,>50K,False,True,False,False,False,False,True,True
35,13,32,<=50K,False,False,True,False,False,False,True,False
33,9,40,<=50K,False,False,True,False,False,False,True,True
45,9,55,<=50K,False,False,True,False,False,False,True,False
62,13,30,>50K,False,False,False,False,False,False,True,False
24,9,40,<=50K,False,False,True,False,False,False,True,True
50,10,40,<=50K,True,False,True,False,True,False,False,False
54,13,40,>50K,False,False,False,False,False,False,True,True
58,4,40,<=50K,False,False,True,False,False,False,True,True
39,9,50,<=50K,False,True,False,False,False,False,True,True
32,9,40,<=50K,False,False,True,False,False,False,True,True
27,13,40,<=50K,False,False,False,False,False,False,True,True
27,9,35,<=50K,False,False,False,False,False,False,True,True
20,10,60,<=50K,False,False,True,False,False,False,True,True
64,4,40,<=50K,False,False,False,False,False,False,True,True
55,14,40,<=50K,False,True,False,False,False,False,True,False
46,9,43,<=50K,False,False,True,False,False,False,True,False
45,10,55,<=50K,False,False,False,False,False,False,True,True
26,9,40,<=50K,False,False,True,False,False,False,True,True
36,9,40,<=50K,False,False,False,False,False,False,True,True
25,13,40,<=50K,False,False,True,False,False,False,True,False
58,6,40,>50K,False,False,False,False,False,False,True,True
39,13,45,<=50K,False,True,False,False,False,False,True,True
47,9,45,<=50K,False,False,False,True,False,False,False,False
35,14,48,<=50K,False,False,False,False,False,False,True,True
38,9,40,<=50K,False,False,False,False,False,False,True,True
50,7,40,<=50K,False,False,False,False,False,False,True,True
36,9,38,<=50K,False,False,True,False,False,False,True,False
28,3,40,<=50K,False,False,True,False,False,False,True,True
44,9,45,<=50K,False,True,False,False,False,False,True,False
40,9,40,<=50K,False,False,True,False,False,False,True,False
55,10,40,>50K,False,False,False,False,False,False,True,True
29,9,45,<=50K,False,True,True,False,False,False,True,True
33,9,45,<=50K,False,False,False,False,False,False,True,True
32,13,40,>50K,False,False,False,False,False,False,True,True
45,14,10,>50K,True,False,False,False,True,False,False,True
23,9,25,<=50K,False,False,True,False,False,False,True,True
31,11,40,<=50K,False,False,True,False,True,False,False,True
22,10,40,<=50K,False,False,True,True,False,False,False,False
59,9,40,<=50K,False,False,True,False,True,False,False,True
32,10,38,<=50K,False,False,True,False,False,False,True,True
49,10,40,<=50K,True,False,True,False,False,False,True,False
22,10,30,<=50K,False,False,True,False,False,False,True,True
26,10,30,<=50K,False,False,True,False,False,False,True,True
23,10,40,<=50K,True,False,False,True,False,False,False,True
55,10,50,<=50K,False,True,False,False,False,False,True,False
38,9,49,>50K,False,False,False,False,False,False,True,True
44,9,40,<=50K,False,False,False,False,False,False,True,True
27,10,24,<=50K,False,False,True,False,False,False,True,True
40,14,37,>50K,True,False,False,False,False,False,True,False
32,13,8,>50K,False,True,False,False,False,False,True,False
20,10,40,<=50K,False,False,True,True,False,False,False,True
84,9,33,<=50K,True,False,False,False,False,False,True,False
38,10,50,<=50K,False,False,True,False,False,False,True,True
37,13,40,<=50K,False,False,True,False,False,False,True,False
44,10,40,<=50K,False,False,True,False,False,False,True,True
47,10,40,<=50K,False,False,True,False,False,False,True,False
62,10,25,<=50K,False,True,False,False,False,False,True,True
47,9,45,<=50K,False,False,True,False,False,False,True,True
44,9,40,<=50K,True,False,True,False,True,False,False,True
26,13,41,<=50K,True,False,False,False,False,False,True,True
36,10,40,<=50K,False,False,False,False,False,False,True,True
52,7,40,<=50K,False,False,False,False,False,False,True,True
33,10,40,<=50K,False,False,True,False,False,False,True,False
33,9,40,<=50K,False,False,False,False,True,False,False,True
25,13,20,<=50K,False,False,False,False,False,False,True,True
62,13,40,<=50K,False,False,False,False,False,False,True,True
38,10,40,<=50K,False,False,False,False,False,False,True,True
46,9,65,<=50K,False,False,False,False,False,False,True,True
46,13,44,>50K,False,False,False,False,False,False,True,True
38,9,70,<=50K,False,False,True,False,False,False,True,False
52,10,40,>50K,False,False,False,False,False,False,True,True
63,4,15,<=50K,False,True,False,False,False,False,True,True
49,10,43,<=50K,False,False,False,False,False,False,True,True
17,7,12,<=50K,True,False,True,False,False,False,True,False
33,9,35,<=50K,False,False,True,False,False,False,True,False
70,9,20,<=50K,False,True,False,False,False,False,True,False
19,10,15,<=50K,False,False,True,False,False,False,True,False
61,10,40,<=50K,False,False,False,False,False,False,True,True
33,13,25,>50K,False,False,False,False,False,False,True,True
46,13,42,>50K,False,True,False,False,False,False,True,True
29,6,40,<=50K,False,False,True,False,False,False,True,False
40,10,40,<=50K,True,False,True,False,False,False,True,True
43,9,38,>50K,True,False,False,False,False,False,True,True
24,9,40,<=50K,False,False,True,False,False,False,True,True
29,10,60,<=50K,False,False,False,False,False,False,True,True
61,9,17,<=50K,False,True,False,False,True,False,False,False
48,7,34,<=50K,False,False,True,False,False,False,True,False
19,10,20,<=50K,False,False,True,False,False,False,True,True
30,10,40,<=50K,False,False,True,False,False,False,True,False
24,10,30,<=50K,False,False,True,False,False,False,True,True
39,14,43,<=50K,True,False,True,False,False,False,True,False
46,10,60,<=50K,False,True,True,False,False,False,True,False
40,9,72,>50K,False,False,False,False,False,False,True,True
27,13,40,<=50K,True,False,True,False,False,False,True,False
25,14,40,<=50K,False,False,True,False,False,False,True,False
31,7,40,<=50K,False,False,True,False,False,False,True,True
58,13,45,<=50K,False,False,True,False,False,False,True,True
33,9,42,>50K,False,False,False,False,False,False,True,False
40,9,25,<=50K,False,False,False,False,False,False,True,False
40,14,70,>50K,False,True,False,False,False,False,True,True
31,9,40,<=50K,False,False,False,False,False,False,True,True
33,9,48,<=50K,False,False,True,True,False,False,False,False
49,12,45,<=50K,False,False,False,False,False,False,True,True
24,11,40,<=50K,False,False,True,False,False,False,True,True
46,9,40,<=50K,False,False,True,False,False,False,True,True
58,14,40,>50K,True,False,False,False,False,False,True,True
20,10,20,<=50K,False,False,True,False,False,False,True,False
43,10,40,<=50K,False,False,False,False,False,False,True,False
48,14,50,<=50K,False,True,False,True,False,False,False,True
41,10,54,<=50K,False,False,False,False,False,False,True,True
27,10,30,<=50K,True,False,True,False,False,False,True,False
26,9,60,<=50K,False,False,True,True,False,False,False,True
52,9,40,<=50K,True,False,False,False,False,False,True,True
52,10,38,<=50K,True,False,True,False,False,False,True,False
19,9,30,<=50K,False,False,True,False,True,False,False,True
39,10,45,<=50K,True,False,True,False,False,False,True,False
47,10,40,<=50K,False,False,True,False,False,False,True,False
27,9,40,<=50K,False,False,True,False,False,True,False,True
48,10,40,<=50K,False,False,True,False,False,False,True,True
50,9,35,<=50K,False,False,True,False,False,False,True,False
60,10,60,<=50K,False,False,False,False,False,False,True,True
28,12,45,>50K,False,False,False,False,False,False,True,True
47,9,40,<=50K,True,False,True,False,True,False,False,False
40,9,66,<=50K,False,True,False,True,False,False,False,True
37,9,40,<=50K,False,False,True,False,False,False,True,False
41,14,40,<=50K,True,False,True,False,False,False,True,True
38,9,48,<=50K,False,False,False,True,False,False,False,True
46,11,30,<=50K,True,False,True,False,False,True,False,False
21,10,30,<=50K,False,True,True,False,False,False,True,True
44,14,48,<=50K,False,False,True,False,False,False,True,False
47,10,35,>50K,False,True,False,False,False,False,True,False
42,16,60,>50K,False,False,False,False,False,False,True,True
42,10,40,<=50K,True,False,True,False,False,False,True,True
56,13,45,>50K,False,False,True,False,False,False,True,False
32,13,40,<=50K,False,False,True,False,False,False,True,True
24,13,33,<=50K,False,False,False,False,False,False,True,True
26,10,40,<=50K,False,False,False,False,False,False,True,True
36,13,50,<=50K,False,True,True,False,True,False,False,False
49,7,60,<=50K,False,False,True,False,False,False,True,True
65,9,40,>50K,False,False,False,False,False,False,True,True
73,4,40,<=50K,True,False,True,True,False,False,False,False
34,7,40,<=50K,False,False,False,False,False,False,True,True
22,13,40,<=50K,False,False,True,False,False,False,True,False
49,10,30,<=50K,True,False,True,False,False,False,True,False
25,7,32,<=50K,False,False,True,False,True,False,False,False
39,5,25,<=50K,False,False,False,False,False,False,True,True
19,7,56,<=50K,False,False,True,False,False,False,True,True
24,6,40,<=50K,False,False,False,False,False,False,True,False
34,9,35,<=50K,False,False,True,False,False,False,True,False
21,9,40,<=50K,False,False,True,False,False,False,True,True
43,14,40,<=50K,False,False,True,False,False,False,True,False
35,13,28,<=50K,True,False,True,True,False,False,False,True
39,10,40,<=50K,False,False,True,False,True,False,False,False
33,12,32,<=50K,False,True,True,False,True,False,False,True
19,10,26,<=50K,False,False,True,False,False,False,True,False
17,6,12,<=50K,False,False,True,False,False,False,True,False
43,10,50,<=50K,False,True,False,False,False,False,True,True
62,9,42,<=50K,False,False,False,False,False,False,True,False
53,14,40,>50K,True,False,True,False,True,False,False,False
45,14,60,>50K,True,False,False,False,False,False,True,True
47,9,40,<=50K,False,False,True,False,True,False,False,False
30,10,40,<=50K,False,False,True,False,True,False,False,False
53,9,33,<=50K,False,False,True,False,False,False,True,False
24,9,40,<=50K,False,False,True,False,True,False,False,False
41,10,40,<=50K,True,False,False,False,False,False,True,True
58,3,40,<=50K,True,False,True,False,True,False,False,False
27,9,50,<=50K,True,False,True,False,False,False,True,True
63,9,38,<=50K,True,False,True,False,False,False,True,False
50,10,28,<=50K,False,False,True,False,False,False,True,True
43,14,47,>50K,True,False,True,False,True,False,False,False
29,10,60,<=50K,False,True,True,False,False,False,True,True
41,10,40,<=50K,False,False,False,False,False,False,True,True
55,9,40,<=50K,False,False,False,False,False,False,True,True
36,9,45,<=50K,False,False,True,False,False,False,True,True
23,9,40,<=50K,True,False,True,False,False,False,True,True
22,13,55,>50K,False,False,True,False,False,False,True,True
58,10,45,<=50K,False,True,True,False,False,False,True,True
25,7,40,<=50K,False,False,True,False,True,False,False,False
40,9,30,<=50K,False,False,False,False,False,False,True,False
38,11,39,<=50K,False,False,True,False,False,False,True,False
37,13,40,>50K,False,False,False,False,False,False,True,True
19,10,35,<=50K,False,False,True,False,False,False,True,False
55,6,29,<=50K,False,False,True,False,False,False,True,True
55,13,50,>50K,False,False,False,False,False,False,True,True
28,13,45,<=50K,False,False,True,False,False,False,True,True
53,9,40,<=50K,False,False,False,False,False,False,True,True
60,10,42,<=50K,False,False,True,False,False,False,True,True
32,10,38,<=50K,False,False,True,False,False,False,True,False
34,9,50,<=50K,False,False,False,False,False,False,True,True
49,10,45,>50K,False,False,True,False,False,False,True,True
21,10,30,<=50K,False,False,True,False,False,False,True,False
24,13,20,<=50K,True,False,True,False,True,False,False,False
53,11,40,<=50K,False,False,True,False,True,False,False,False
29,11,40,<=50K,False,False,False,False,False,False,True,True
34,13,40,<=50K,True,False,False,False,False,False,True,False
41,3,40,<=50K,False,False,False,False,False,False,True,False
21,9,40,<=50K,False,False,True,False,False,False,True,False
43,14,35,>50K,False,False,False,False,False,False,True,True
31,9,40,<=50K,True,False,True,False,False,False,True,True
38,9,40,<=50K,False,False,False,False,False,False,True,True
42,13,60,>50K,False,False,False,False,False,False,True,True
62,13,30,<=50K,False,False,True,False,False,False,True,True
51,4,40,<=50K,False,False,False,False,False,False,False,False
30,9,25,<=50K,False,False,True,False,True,False,False,False
24,13,40,<=50K,False,False,False,False,False,False,True,True
36,9,40,<=50K,False,False,True,False,False,False,True,True
57,6,40,<=50K,False,False,False,False,False,False,True,True
46,13,55,>50K,False,False,False,False,False,False,True,True
33,16,40,<=50K,False,False,False,False,False,False,True,True
42,10,45,<=50K,False,False,True,False,False,False,True,True
62,9,40,<=50K,False,False,False,False,False,False,True,True
64,10,20,<=50K,False,True,False,False,False,False,True,True
18,10,25,<=50K,False,False,True,False,False,False,True,False
43,3,35,<=50K,False,False,False,False,False,False,True,True
62,4,66,<=50K,False,True,False,False,False,False,True,False
29,12,50,<=50K,False,False,False,False,False,False,True,True
43,13,40,>50K,False,False,False,False,True,False,False,True
39,9,40,>50K,False,False,False,False,False,False,True,True
34,13,40,<=50K,False,False,False,False,False,False,True,False
44,12,45,>50K,False,False,False,False,False,False,True,True
25,13,30,<=50K,False,False,True,False,False,False,True,True
47,10,40,<=50K,True,False,True,False,False,False,True,True
17,6,8,<=50K,False,False,True,False,False,False,True,True
41,13,65,<=50K,True,False,True,False,False,False,True,True
19,10,20,<=50K,False,False,True,False,False,False,True,True
57,2,40,<=50K,False,False,False,False,False,True,False,True
25,9,35,<=50K,False,False,True,False,True,False,False,True
37,10,40,>50K,True,False,False,False,False,False,True,True
29,11,40,<=50K,False,False,False,False,False,False,True,True
32,10,35,<=50K,False,False,True,False,False,False,True,True
35,15,45,>50K,False,False,False,False,False,False,True,True
52,8,40,<=50K,False,False,True,False,False,False,True,True
41,9,40,<=50K,False,False,True,False,False,False,True,False
29,9,38,<=50K,False,False,False,False,False,False,True,False
23,14,36,<=50K,False,False,True,False,False,False,True,False
31,7,40,<=50K,False,False,False,False,False,False,True,True
40,9,50,<=50K,False,False,False,False,False,False,True,True
19,9,20,<=50K,False,False,True,False,False,False,True,False
21,10,10,<=50K,False,False,True,False,False,False,True,True
37,13,40,>50K,True,False,True,False,False,False,True,False
49,15,35,>50K,False,True,False,False,False,False,True,True
64,9,35,<=50K,True,False,False,False,False,False,True,False
37,11,43,<=50K,True,False,True,False,False,False,True,False
70,13,12,>50K,False,True,False,False,False,False,True,True
22,6,30,<=50K,False,False,True,True,False,False,False,True
29,9,40,<=50K,False,True,False,True,False,False,False,True
37,9,40,<=50K,False,False,False,False,False,False,True,True
29,13,40,<=50K,False,False,True,False,False,False,True,True
38,7,65,<=50K,False,False,True,False,False,False,True,True
27,9,50,<=50K,False,False,True,False,False,False,True,True
58,13,35,>50K,True,False,False,False,False,False,True,True
60,10,35,<=50K,True,False,False,False,False,False,True,False
20,10,25,<=50K,False,False,True,False,False,False,True,True
51,10,40,>50K,False,False,False,False,False,False,True,True
37,5,65,<=50K,False,False,False,False,False,False,True,True
22,8,50,>50K,True,False,True,False,False,False,True,True
56,6,60,<=50K,False,True,False,False,False,False,True,True
26,13,42,>50K,False,False,False,False,False,False,True,False
19,10,25,<=50K,False,False,True,False,False,False,True,False
37,11,30,<=50K,False,False,False,False,False,False,True,False
27,10,40,<=50K,False,False,True,False,False,False,True,False
27,9,20,<=50K,False,False,True,False,False,False,False,True
52,10,50,<=50K,False,True,False,False,False,False,True,True
45,9,40,<=50K,False,False,True,False,True,False,False,False
28,10,40,<=50K,False,False,True,False,False,False,False,True
20,9,40,<=50K,False,False,True,False,False,False,True,False
28,14,50,<=50K,False,False,True,False,False,False,True,False
44,11,40,<=50K,False,False,False,False,True,False,False,True
30,13,40,<=50K,False,False,False,False,False,False,True,True
26,12,8,<=50K,True,False,True,False,True,False,False,False
46,9,40,<=50K,False,False,True,False,False,False,True,False
51,13,50,<=50K,False,False,False,False,False,False,True,True
25,13,40,<=50K,True,False,True,False,False,False,True,False
43,9,40,<=50K,True,False,True,False,False,False,True,True
36,9,40,<=50K,False,False,True,False,False,False,True,True
36,10,40,<=50K,False,False,True,False,False,False,True,True
48,13,40,<=50K,False,False,True,True,False,False,False,False
24,13,44,>50K,False,False,False,False,False,False,True,True
30,9,36,<=50K,False,False,True,False,False,False,True,False
24,13,45,>50K,False,False,False,False,False,False,True,False
62,13,40,<=50K,False,False,False,False,False,False,True,True
41,9,40,<=50K,False,True,True,False,False,False,True,True
49,15,85,>50K,False,True,False,False,False,False,True,True
36,9,50,<=50K,False,True,False,False,False,False,True,True
47,14,45,<=50K,True,False,True,False,False,False,True,False
49,14,40,<=50K,True,False,True,False,False,False,True,False
52,10,40,<=50K,False,False,True,False,False,False,True,True
52,12,40,>50K,False,False,False,False,False,False,True,True
26,9,53,<=50K,False,False,True,False,False,False,True,True
51,9,40,<=50K,True,False,True,False,False,False,True,True
18,6,20,<=50K,False,False,True,False,False,False,True,True
30,9,40,<=50K,False,False,True,False,False,False,True,True
46,9,20,<=50K,False,False,True,False,False,False,True,True
28,9,40,<=50K,False,False,True,False,True,False,False,False
48,13,50,>50K,False,True,False,False,False,False,True,True
62,10,38,>50K,False,False,False,False,False,False,True,False
49,13,44,<=50K,False,False,False,False,False,False,True,True
69,9,24,<=50K,False,False,False,False,False,False,True,False
35,13,45,>50K,False,False,True,False,False,False,True,True
78,14,40,<=50K,False,False,False,True,False,False,False,True
61,10,45,>50K,False,False,False,False,False,False,True,True
24,13,40,<=50K,False,False,True,False,False,False,True,False
29,10,40,<=50K,False,False,True,False,False,False,True,False
36,13,45,<=50K,False,True,False,False,False,True,False,True
17,6,40,<=50K,False,False,True,False,False,False,True,True
27,9,80,>50K,False,False,False,False,True,False,False,True
64,9,40,<=50K,False,False,False,False,False,False,True,True
