age,education,hours-per-week,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male,income_>50K
62,9,40,False,False,False,False,False,False,True,True,True
40,9,40,True,False,False,False,False,True,False,True,False
56,13,45,False,False,False,False,True,False,False,True,True
37,10,40,False,False,True,True,False,False,False,False,True
41,2,40,False,False,False,False,False,False,True,True,False
56,4,48,False,False,False,False,False,False,True,True,False
20,10,30,False,False,True,False,False,False,True,True,False
34,13,60,False,True,False,False,False,False,True,True,True
45,9,50,False,False,False,False,False,False,True,True,True
30,10,40,False,False,False,False,False,False,True,True,True
51,9,45,False,True,False,False,False,False,True,True,True
38,7,42,False,False,False,False,False,False,True,True,False
38,11,40,False,False,False,False,False,False,True,True,True
39,10,50,False,False,False,False,False,False,True,True,False
47,10,50,False,False,False,False,False,False,True,True,True
43,9,40,False,False,False,False,False,False,True,True,True
46,9,65,True,False,False,False,False,False,True,True,False
41,10,40,False,False,False,False,False,False,True,True,True
20,9,30,False,False,True,False,False,False,True,False,False
30,6,40,True,False,False,False,False,False,True,True,False
30,9,25,False,False,False,False,True,False,False,True,False
22,10,35,False,False,True,False,False,False,True,True,False
25,9,44,False,False,False,False,False,False,True,True,True
18,9,22,False,False,True,False,False,False,True,False,False
28,13,40,False,False,True,False,False,False,True,False,False
50,13,40,False,False,False,False,False,False,True,True,True
28,9,48,False,False,True,False,True,False,False,False,False
21,10,40,False,False,True,False,False,False,True,False,False
37,11,40,False,False,True,False,False,False,True,True,False
28,13,40,True,False,True,False,True,False,False,False,False
23,3,35,False,False,False,False,False,False,True,True,False
32,11,35,False,False,True,False,True,False,False,False,False
27,8,50,False,False,True,False,False,False,True,True,False
38,9,40,False,False,True,False,True,False,False,False,False
44,9,40,False,False,False,False,False,False,True,True,True
25,13,40,False,False,True,False,False,False,True,True,False
29,9,32,False,False,True,False,False,False,True,False,False
50,9,55,False,False,False,False,False,False,True,False,False
18,9,40,False,False,True,False,False,False,True,True,False
74,13,8,False,False,False,False,False,False,True,False,False
22,5,40,False,False,True,False,False,False,True,True,False
27,13,40,False,False,False,False,False,False,True,True,False
27,10,80,True,False,True,False,False,False,True,False,False
41,15,50,False,False,False,False,False,False,True,True,True
24,10,40,False,False,False,False,False,False,True,True,True
23,9,40,False,False,True,False,False,False,True,False,False
34,15,60,False,True,False,False,False,False,True,True,True
46,13,40,True,False,False,False,False,False,True,True,True
32,15,60,False,False,True,False,False,False,True,True,False
41,9,40,False,False,False,False,False,True,False,True,False
29,11,40,False,False,False,False,False,False,True,True,True
48,5,45,False,False,False,True,False,False,False,False,False
51,9,40,False,False,True,False,True,False,False,True,False
34,8,40,True,False,True,False,True,False,False,False,False
58,13,45,False,False,False,False,False,False,True,True,True
52,9,40,False,False,False,False,False,False,True,True,False
37,13,50,False,True,False,False,False,True,False,True,True
53,10,40,False,False,True,False,False,False,True,False,False
54,11,20,False,False,False,False,False,False,True,True,False
36,9,60,False,False,False,False,False,False,True,True,False
25,11,60,False,False,True,False,False,False,True,False,False
20,10,48,False,False,True,False,False,False,True,False,False
23,12,40,False,False,True,False,False,False,True,True,False
39,13,60,False,True,False,False,False,False,True,True,True
20,6,40,False,True,True,False,False,False,True,True,False
28,11,40,False,False,True,False,True,False,False,True,False
73,9,40,True,False,False,False,False,False,True,False,False
67,9,24,False,False,False,False,False,False,True,True,False
56,13,45,False,False,True,False,False,False,True,True,True
32,11,40,False,False,False,False,False,False,True,True,False
42,10,40,False,False,True,False,False,False,True,True,False
33,9,40,False,False,False,False,True,False,False,True,False
37,9,40,False,False,True,False,False,False,True,True,False
33,10,45,False,False,False,False,False,False,True,True,False
31,6,40,False,False,True,False,False,False,True,False,False
59,14,40,False,False,False,False,False,False,True,True,True
21,9,40,False,False,True,False,False,False,True,True,False
58,10,50,False,True,False,False,False,False,True,True,True
24,6,40,True,False,True,False,False,False,True,True,False
26,10,40,True,False,False,False,False,False,True,True,False
26,7,40,False,False,False,False,False,False,True,True,False
38,14,40,True,False,True,False,False,False,True,False,False
25,13,40,False,False,True,False,False,False,True,True,False
21,6,50,False,False,False,False,False,False,True,True,False
24,9,40,False,False,True,False,False,False,True,True,False
39,12,40,False,True,False,False,False,False,True,False,True
68,10,40,False,False,True,False,False,False,True,False,False
66,10,20,False,True,True,False,False,False,True,False,False
38,13,40,False,False,True,False,False,False,True,True,False
41,14,50,False,False,False,False,False,False,True,True,True
37,9,40,False,False,False,False,False,False,True,True,False
54,14,45,False,True,False,False,False,False,True,True,True
27,13,40,True,False,True,False,False,False,True,True,False
49,13,40,False,False,True,False,False,False,True,False,False
19,10,10,True,False,True,False,False,False,True,True,False
25,10,50,False,False,True,False,False,False,True,True,False
47,10,40,True,False,False,False,True,False,False,True,True
40,10,40,False,False,False,False,False,False,True,True,False
38,13,40,False,False,True,False,False,False,True,True,False
25,9,40,False,False,True,False,False,False,True,True,False
25,10,50,False,False,True,False,False,False,True,False,False
23,6,40,False,False,True,False,False,True,False,True,False
28,14,40,False,False,True,False,False,False,True,False,False
29,9,40,False,False,False,False,False,False,True,True,False
32,7,40,False,False,False,False,False,False,True,True,False
34,9,40,False,False,True,False,True,False,False,False,False
52,13,40,False,False,False,False,True,False,False,True,True
33,9,94,False,True,False,False,False,False,True,True,False
19,10,35,False,False,True,False,False,False,True,True,False
68,16,55,False,False,False,False,False,False,True,True,True
41,6,50,False,False,True,False,False,False,True,True,False
18,9,30,False,True,True,True,False,False,False,False,False
29,10,40,False,False,False,False,False,False,True,True,True
40,14,50,False,False,False,False,False,False,True,True,True
51,14,60,False,True,True,False,False,False,True,True,True
49,10,40,False,False,True,False,False,False,True,True,False
20,10,20,True,False,True,False,False,False,True,False,False
38,9,50,True,False,False,False,False,False,True,True,True
57,3,40,False,False,True,False,False,False,True,True,False
35,10,40,False,False,False,False,False,False,True,True,False
66,7,26,False,False,False,False,False,False,True,True,False
25,11,40,False,False,True,False,False,False,True,False,False
70,9,40,False,False,False,False,False,False,True,True,True
59,4,48,False,True,False,False,False,False,True,True,False
25,13,40,False,False,False,False,False,False,True,True,False
44,15,40,True,False,True,False,False,False,True,True,True
37,14,55,False,False,False,False,False,False,True,True,True
21,9,40,False,False,True,False,False,False,True,False,False
47,9,40,True,False,False,False,False,False,True,True,True
20,9,30,False,False,True,False,True,False,False,False,False
32,9,40,True,False,False,False,False,False,True,True,False
28,9,20,False,False,True,False,False,False,True,False,False
53,9,40,False,False,True,False,False,False,True,True,False
58,10,36,False,False,False,False,False,False,True,False,False
22,9,30,False,False,True,False,False,False,True,False,False
23,7,55,False,False,False,False,False,False,True,True,False
21,9,60,False,False,True,False,False,False,True,True,False
36,9,70,False,False,False,False,False,False,True,True,False
39,10,15,False,False,False,False,False,False,True,False,False
34,13,40,True,False,True,False,False,False,True,False,False
41,14,40,True,False,True,False,False,False,True,False,False
38,13,6,False,False,False,False,False,False,True,True,False
34,9,40,False,False,False,False,False,False,True,False,True
51,13,40,True,False,False,False,False,False,True,True,True
32,11,40,False,True,True,False,False,False,True,True,False
38,10,40,False,False,False,False,False,False,True,False,True
37,10,40,False,False,False,False,False,False,True,True,False
21,10,10,False,False,True,False,False,False,True,False,False
26,10,40,False,False,True,False,False,False,True,True,False
34,10,40,False,False,False,False,False,False,True,True,True
18,10,15,False,False,True,False,False,False,True,False,False
27,7,45,False,False,True,False,False,False,True,False,False
20,10,38,False,False,True,False,False,False,True,False,False
36,11,40,False,False,False,False,False,False,True,True,True
32,13,60,False,False,False,False,False,False,True,True,True
54,9,44,False,False,False,False,False,False,True,True,True
34,14,40,True,False,False,False,False,False,True,False,False
46,10,48,False,False,False,False,False,False,True,True,True
33,7,30,False,False,True,False,False,False,True,True,False
32,13,50,False,False,False,False,False,False,True,True,True
42,11,40,False,False,True,False,False,False,True,True,False
30,9,50,False,False,False,False,False,False,True,True,False
37,10,40,False,False,False,False,False,False,True,True,True
28,9,40,False,False,False,False,False,False,True,True,False
25,13,35,False,False,True,False,False,False,True,True,False
44,10,40,False,True,False,False,False,False,True,True,True
40,9,40,False,False,False,False,False,False,True,True,False
36,10,45,False,False,False,False,False,False,True,True,False
21,10,40,False,False,True,False,False,False,True,True,False
39,16,50,True,False,False,False,False,False,True,True,True
24,13,39,False,False,True,False,False,False,True,True,False
46,9,40,False,False,True,False,False,False,False,True,False
47,13,40,False,False,False,False,False,False,True,True,True
35,15,75,False,False,False,False,False,False,True,True,True
60,4,40,False,True,False,False,False,False,True,True,True
38,13,24,False,False,False,False,False,False,True,False,False
33,9,40,False,False,True,False,False,False,True,False,False
21,12,40,False,False,True,False,False,False,True,False,False
37,13,50,False,False,False,False,False,False,True,True,True
48,9,50,True,False,False,False,True,False,False,True,True
58,4,45,False,False,False,False,False,False,True,False,False
21,9,40,False,False,True,False,False,False,True,False,False
22,9,40,False,False,True,False,False,False,True,True,False
22,9,40,False,False,True,False,False,False,True,False,False
28,14,30,False,True,False,False,False,False,True,False,True
23,9,40,True,False,True,False,False,False,True,True,False
58,9,40,True,False,False,False,True,False,False,True,True
38,13,40,True,False,False,True,False,False,False,True,False
49,9,15,False,False,False,False,False,False,True,True,False
47,13,45,False,False,False,False,False,False,True,True,True
50,13,40,False,False,False,False,False,False,True,True,True
21,9,55,False,False,True,False,False,False,True,False,False
55,9,40,False,False,True,False,False,False,True,False,False
47,7,40,False,False,True,False,False,False,True,True,False
19,9,40,False,False,True,False,False,False,True,False,False
47,9,50,False,False,True,False,False,False,True,True,False
36,7,40,False,False,False,False,False,False,True,True,False
28,12,40,True,False,False,False,False,False,True,True,False
42,9,40,False,False,False,False,False,False,False,False,False
41,14,35,False,False,True,False,False,False,True,False,True
38,13,40,False,False,False,False,False,False,True,True,True
32,9,50,False,False,False,False,False,False,True,True,False
34,6,40,False,False,True,False,True,False,False,False,False
33,4,40,False,False,False,False,False,False,True,True,False
60,13,40,True,False,False,False,False,False,True,True,True
53,9,40,False,False,False,False,False,False,True,True,False
24,13,50,False,False,True,False,False,False,True,False,False
39,10,60,True,False,False,False,False,False,True,True,True
23,10,40,False,False,True,False,False,False,True,True,False
50,13,50,False,False,False,False,False,False,True,True,True
36,9,40,True,False,True,False,False,False,True,False,False
19,8,40,False,False,True,False,False,False,True,False,False
26,9,40,False,False,True,False,False,False,True,False,False
38,9,40,False,False,False,False,True,False,False,True,True
41,13,55,False,False,False,False,False,False,True,True,True
22,10,18,False,False,True,False,False,False,True,False,False
38,12,50,False,False,True,False,True,False,False,False,True
39,9,40,False,False,False,False,False,False,True,True,False
35,9,40,True,False,False,False,False,False,True,True,True
38,10,45,True,False,True,False,True,False,False,False,False
19,9,16,False,False,False,False,True,False,False,False,False
26,9,45,False,False,True,False,False,False,True,True,False
52,13,25,False,False,True,False,False,False,True,True,False
41,3,40,False,False,False,False,False,True,False,True,False
45,9,40,False,False,True,False,False,False,True,False,False
58,10,40,True,False,False,False,False,False,True,True,True
34,13,45,False,False,True,False,False,False,True,True,False
36,9,40,False,False,False,False,False,False,True,True,False
26,7,40,True,False,True,False,False,False,True,False,False
60,6,40,False,False,False,False,False,False,True,True,False
35,9,50,False,True,False,False,False,False,True,True,False
39,6,60,False,False,True,False,False,False,True,False,False
27,9,40,False,False,True,False,False,False,True,False,False
26,14,40,True,False,True,False,False,False,True,True,False
17,8,12,False,False,True,False,False,False,True,True,False
59,9,40,False,True,False,False,False,False,True,True,True
53,9,48,True,False,False,False,False,False,False,True,False
35,7,40,False,False,True,False,False,False,True,True,False
34,10,40,True,False,False,False,False,False,True,True,True
36,9,45,False,False,False,False,False,False,True,True,True
36,9,40,False,False,False,False,False,False,True,True,False
21,9,40,False,False,True,False,False,False,True,True,False
29,10,40,False,False,True,False,False,False,True,False,False
35,13,50,False,False,False,False,False,False,True,True,True
59,13,40,False,True,False,False,False,False,True,True,True
22,10,10,False,False,True,False,False,False,True,True,False
50,14,50,True,False,False,False,False,False,True,True,False
24,13,40,True,False,True,False,False,True,False,False,False
36,13,40,False,False,True,False,False,False,True,False,False
31,9,40,False,False,False,False,False,False,True,False,True
42,10,40,False,True,False,False,False,False,True,True,False
38,4,40,False,False,True,False,False,False,True,False,False
52,9,40,False,False,False,False,False,False,True,True,False
46,6,40,False,False,True,False,False,False,True,True,False
23,10,60,False,False,False,False,False,False,True,True,False
54,3,51,False,False,False,False,False,False,True,True,False
27,9,40,False,False,True,False,True,False,False,False,False
42,13,50,False,False,True,False,False,False,True,False,False
38,9,40,True,False,False,False,False,False,True,True,False
19,12,50,False,False,True,False,False,False,True,False,False
59,7,28,False,False,False,False,False,False,True,False,False
54,9,32,False,False,False,False,False,False,True,False,False
48,4,55,False,False,False,False,False,False,True,True,False
45,9,40,False,False,True,False,False,False,True,False,False
36,13,70,False,False,True,False,False,False,True,True,False
35,12,40,False,True,False,False,False,False,True,True,False
47,10,36,False,False,True,False,False,False,True,False,False
33,13,40,False,False,True,False,False,False,True,True,False
48,13,40,False,True,False,False,False,False,True,True,False
42,9,40,False,False,True,False,True,False,False,False,False
19,10,24,False,False,True,False,False,False,True,True,False
64,13,40,False,True,False,False,False,False,True,True,False
51,13,8,False,True,False,False,False,False,True,True,False
20,9,20,True,False,True,False,False,False,True,True,False
28,9,40,False,False,True,False,False,False,True,True,False
52,14,50,False,False,False,False,False,False,True,True,True
29,10,45,False,True,True,False,False,False,True,True,False
51,13,40,False,False,True,False,False,False,True,True,False
36,9,60,False,False,False,False,False,False,True,True,False
43,13,45,False,False,False,False,False,False,True,True,True
52,10,40,False,False,False,False,False,False,True,True,False
50,9,40,False,False,True,False,False,False,True,True,True
25,10,30,False,False,True,False,False,False,True,True,False
36,12,40,False,False,True,False,True,False,False,False,False
44,10,60,False,False,False,False,False,False,True,False,False
47,6,45,False,False,False,False,True,False,False,True,False
32,9,40,False,False,True,False,False,False,True,True,False
37,14,40,False,False,True,True,False,False,False,True,False
40,9,40,False,False,False,False,False,False,True,True,False
34,9,60,False,True,False,False,False,False,True,True,False
35,10,50,False,True,False,False,False,False,True,True,True
26,10,3,False,False,True,False,False,False,True,True,False
49,13,50,False,True,False,False,False,False,True,True,False
46,13,25,False,True,False,False,False,False,True,True,False
31,10,40,True,False,True,False,True,False,False,True,False
22,11,30,False,False,True,False,False,False,True,True,False
20,10,12,False,False,True,False,False,False,True,False,False
52,16,40,False,False,True,False,False,False,True,True,True
26,10,40,False,False,True,False,True,False,False,False,False
34,13,50,False,False,False,False,False,False,True,True,True
31,5,40,False,False,True,False,False,False,True,True,False
46,9,30,False,False,True,False,False,False,True,False,False
22,4,40,False,False,False,False,False,False,True,True,False
38,11,40,False,False,True,False,False,False,True,True,False
35,9,40,False,False,False,False,False,False,True,True,False
27,10,40,True,False,True,False,False,False,True,True,False
27,12,40,False,False,False,False,False,False,True,True,False
46,10,40,False,False,True,False,False,False,True,False,False
19,10,10,False,False,True,False,False,False,True,True,False
20,10,35,False,False,True,False,False,False,True,True,False
34,13,60,True,False,False,False,False,False,True,True,False
49,14,45,False,False,False,False,False,False,True,True,True
27,10,50,False,False,False,False,False,True,False,True,False
59,10,14,False,False,False,False,False,False,True,False,True
45,13,60,False,False,False,False,False,False,True,True,True
21,10,15,False,False,True,False,False,False,True,False,False
51,11,40,True,False,True,False,False,False,True,False,False
41,16,40,True,False,False,False,False,False,True,True,True
49,14,40,False,False,False,False,False,False,True,True,False
51,9,40,False,False,True,False,True,False,False,True,False
20,10,20,False,False,True,False,False,False,True,False,False
69,9,48,False,True,False,False,False,False,True,True,False
43,9,50,False,False,False,False,False,False,True,True,False
50,9,44,False,False,True,False,True,False,False,False,False
32,9,40,False,False,False,False,False,False,True,True,False
27,9,40,True,False,True,False,False,False,True,True,False
38,9,40,False,False,False,False,False,False,True,True,False
62,9,40,False,False,False,False,False,False,True,True,True
46,9,44,False,False,True,False,False,False,True,True,False
19,10,40,False,False,True,False,False,False,True,False,False
21,9,40,False,False,True,False,False,False,True,False,False
36,13,50,False,False,True,False,False,False,True,False,False
36,8,40,False,False,True,False,False,False,True,True,False
23,9,40,False,False,True,True,False,False,False,True,False
58,13,40,False,False,False,False,False,False,True,True,True
40,13,45,False,False,False,False,False,False,True,True,False
64,10,35,False,False,False,False,False,False,True,False,False
66,7,20,False,False,False,False,False,False,True,True,False
42,9,40,False,False,False,False,False,False,True,True,False
55,10,40,False,False,False,False,False,False,True,False,False
53,10,40,False,False,False,False,False,False,True,True,True
25,9,40,False,False,False,False,False,False,True,True,False
39,10,40,False,False,True,False,True,False,False,False,False
20,9,40,False,False,True,False,False,False,True,True,False
32,9,54,False,False,False,False,False,False,True,True,False
28,13,65,False,False,True,False,False,False,True,True,False
23,12,40,True,False,True,False,False,False,True,False,False
18,9,25,False,False,True,False,False,False,True,True,False
43,9,35,False,True,False,False,False,False,True,True,True
29,9,40,False,False,False,False,False,False,True,True,False
32,10,46,False,False,False,False,False,False,True,True,False
31,9,40,True,False,True,False,False,False,True,True,False
60,3,40,False,False,False,False,False,False,True,True,False
42,10,50,False,False,False,False,False,False,True,True,False
46,14,50,False,False,False,False,False,False,True,True,True
38,9,40,False,False,False,False,False,False,True,True,True
18,7,19,False,False,True,False,False,False,True,False,False
31,9,40,False,False,True,False,False,False,True,False,False
54,9,55,False,False,False,False,False,False,True,True,False
46,10,50,False,False,False,False,False,False,True,True,False
27,9,80,False,True,True,False,False,False,True,True,False
50,13,45,True,False,False,False,False,False,True,True,True
38,4,56,False,True,False,False,False,False,True,True,False
36,14,40,True,False,True,False,False,False,True,False,False
25,9,40,False,False,True,False,False,False,True,True,False
19,9,25,False,False,True,False,False,False,True,True,False
60,10,60,True,False,False,True,False,False,False,True,False
45,5,40,True,False,True,False,False,False,True,True,False
21,10,16,False,False,True,False,False,False,True,True,False
42,9,46,False,False,True,False,False,False,True,True,False
38,9,50,False,False,False,False,False,False,True,True,False
19,9,32,False,False,True,False,True,False,False,True,False
23,10,40,False,False,True,False,False,False,True,True,False
24,10,30,False,False,True,False,False,False,True,False,False
30,12,52,False,False,True,False,False,False,True,True,False
62,10,40,False,False,False,False,False,False,True,True,False
26,15,20,False,True,True,False,False,False,True,True,False
42,13,52,True,False,False,False,False,False,True,True,True
33,9,40,False,False,False,False,False,False,True,True,False
54,16,50,False,True,False,False,False,False,True,True,True
35,13,32,False,False,True,False,False,False,True,False,False
33,9,40,False,False,True,False,False,False,True,True,False
45,9,55,False,False,True,False,False,False,True,False,False
62,13,30,False,False,False,False,False,False,True,False,True
24,9,40,False,False,True,False,False,False,True,True,False
50,10,40,True,False,True,False,True,False,False,False,False
54,13,40,False,False,False,False,False,False,True,True,True
58,4,40,False,False,True,False,False,False,True,True,False
39,9,50,False,True,False,False,False,False,True,True,False
32,9,40,False,False,True,False,False,False,True,True,False
27,13,40,False,False,False,False,False,False,True,True,False
27,9,35,False,False,False,False,False,False,True,True,False
20,10,60,False,False,True,False,False,False,True,True,False
64,4,40,False,False,False,False,False,False,True,True,False
55,14,40,False,True,False,False,False,False,True,False,False
46,9,43,False,False,True,False,False,False,True,False,False
45,10,55,False,False,False,False,False,False,True,True,False
26,9,40,False,False,True,False,False,False,True,True,False
36,9,40,False,False,False,False,False,False,True,True,False
25,13,40,False,False,True,False,False,False,True,False,False
58,6,40,False,False,False,False,False,False,True,True,True
39,13,45,False,True,False,False,False,False,True,True,False
47,9,45,False,False,False,True,False,False,False,False,False
35,14,48,False,False,False,False,False,False,True,True,False
38,9,40,False,False,False,False,False,False,True,True,False
50,7,40,False,False,False,False,False,False,True,True,False
36,9,38,False,False,True,False,False,False,True,False,False
28,3,40,False,False,True,False,False,False,True,True,False
44,9,45,False,True,False,False,False,False,True,False,False
40,9,40,False,False,True,False,False,False,True,False,False
55,10,40,False,False,False,False,False,False,True,True,True
29,9,45,False,True,True,False,False,False,True,True,False
33,9,45,False,False,False,False,False,False,True,True,False
32,13,40,False,False,False,False,False,False,True,True,True
45,14,10,True,False,False,False,True,False,False,True,True
23,9,25,False,False,True,False,False,False,True,True,False
31,11,40,False,False,True,False,True,False,False,True,False
22,10,40,False,False,True,True,False,False,False,False,False
59,9,40,False,False,True,False,True,False,False,True,False
32,10,38,False,False,True,False,False,False,True,True,False
49,10,40,True,False,True,False,False,False,True,False,False
22,10,30,False,False,True,False,False,False,True,True,False
26,10,30,False,False,True,False,False,False,True,True,False
23,10,40,True,False,False,True,False,False,False,True,False
55,10,50,False,True,False,False,False,False,True,False,False
38,9,49,False,False,False,False,False,False,True,True,True
44,9,40,False,False,False,False,False,False,True,True,False
27,10,24,False,False,True,False,False,False,True,True,False
40,14,37,True,False,False,False,False,False,True,False,True
32,13,8,False,True,False,False,False,False,True,False,True
20,10,40,False,False,True,True,False,False,False,True,False
84,9,33,True,False,False,False,False,False,True,False,False
38,10,50,False,False,True,False,False,False,True,True,False
37,13,40,False,False,True,False,False,False,True,False,False
44,10,40,False,False,True,False,False,False,True,True,False
47,10,40,False,False,True,False,False,False,True,False,False
62,10,25,False,True,False,False,False,False,True,True,False
47,9,45,False,False,True,False,False,False,True,True,False
44,9,40,True,False,True,False,True,False,False,True,False
26,13,41,True,False,False,False,False,False,True,True,False
36,10,40,False,False,False,False,False,False,True,True,False
52,7,40,False,False,False,False,False,False,True,True,False
33,10,40,False,False,True,False,False,False,True,False,False
33,9,40,False,False,False,False,True,False,False,True,False
25,13,20,False,False,False,False,False,False,True,True,False
62,13,40,False,False,False,False,False,False,True,True,False
38,10,40,False,False,False,False,False,False,True,True,False
46,9,65,False,False,False,False,False,False,True,True,False
46,13,44,False,False,False,False,False,False,True,True,True
38,9,70,False,False,True,False,False,False,True,False,False
52,10,40,False,False,False,False,False,False,True,True,True
63,4,15,False,True,False,False,False,False,True,True,False
49,10,43,False,False,False,False,False,False,True,True,False
17,7,12,True,False,True,False,False,False,True,False,False
33,9,35,False,False,True,False,False,False,True,False,False
70,9,20,False,True,False,False,False,False,True,False,False
19,10,15,False,False,True,False,False,False,True,False,False
61,10,40,False,False,False,False,False,False,True,True,False
33,13,25,False,False,False,False,False,False,True,True,True
46,13,42,False,True,False,False,False,False,True,True,True
29,6,40,False,False,True,False,False,False,True,False,False
40,10,40,True,False,True,False,False,False,True,True,False
43,9,38,True,False,False,False,False,False,True,True,True
24,9,40,False,False,True,False,False,False,True,True,False
29,10,60,False,False,False,False,False,False,True,True,False
61,9,17,False,True,False,False,True,False,False,False,False
48,7,34,False,False,True,False,False,False,True,False,False
19,10,20,False,False,True,False,False,False,True,True,False
30,10,40,False,False,True,False,False,False,True,False,False
24,10,30,False,False,True,False,False,False,True,True,False
39,14,43,True,False,True,False,False,False,True,False,False
46,10,60,False,True,True,False,False,False,True,False,False
40,9,72,False,False,False,False,False,False,True,True,True
27,13,40,True,False,True,False,False,False,True,False,False
25,14,40,False,False,True,False,False,False,True,False,False
31,7,40,False,False,True,False,False,False,True,True,False
58,13,45,False,False,True,False,False,False,True,True,False
33,9,42,False,False,False,False,False,False,True,False,True
40,9,25,False,False,False,False,False,False,True,False,False
40,14,70,False,True,False,False,False,False,True,True,True
31,9,40,False,False,False,False,False,False,True,True,False
33,9,48,False,False,True,True,False,False,False,False,False
49,12,45,False,False,False,False,False,False,True,True,False
24,11,40,False,False,True,False,False,False,True,True,False
46,9,40,False,False,True,False,False,False,True,True,False
58,14,40,True,False,False,False,False,False,True,True,True
20,10,20,False,False,True,False,False,False,True,False,False
43,10,40,False,False,False,False,False,False,True,False,False
48,14,50,False,True,False,True,False,False,False,True,False
41,10,54,False,False,False,False,False,False,True,True,False
27,10,30,True,False,True,False,False,False,True,False,False
26,9,60,False,False,True,True,False,False,False,True,False
52,9,40,True,False,False,False,False,False,True,True,False
52,10,38,True,False,True,False,False,False,True,False,False
19,9,30,False,False,True,False,True,False,False,True,False
39,10,45,True,False,True,False,False,False,True,False,False
47,10,40,False,False,True,False,False,False,True,False,False
27,9,40,False,False,True,False,False,True,False,True,False
48,10,40,False,False,True,False,False,False,True,True,False
50,9,35,False,False,True,False,False,False,True,False,False
60,10,60,False,False,False,False,False,False,True,True,False
28,12,45,False,False,False,False,False,False,True,True,True
47,9,40,True,False,True,False,True,False,False,False,False
40,9,66,False,True,False,True,False,False,False,True,False
37,9,40,False,False,True,False,False,False,True,False,False
41,14,40,True,False,True,False,False,False,True,True,False
38,9,48,False,False,False,True,False,False,False,True,False
46,11,30,True,False,True,False,False,True,False,False,False
21,10,30,False,True,True,False,False,False,True,True,False
44,14,48,False,False,True,False,False,False,True,False,False
47,10,35,False,True,False,False,False,False,True,False,True
42,16,60,False,False,False,False,False,False,True,True,True
42,10,40,True,False,True,False,False,False,True,True,False
56,13,45,False,False,True,False,False,False,True,False,True
32,13,40,False,False,True,False,False,False,True,True,False
24,13,33,False,False,False,False,False,False,True,True,False
26,10,40,False,False,False,False,False,False,True,True,False
36,13,50,False,True,True,False,True,False,False,False,False
49,7,60,False,False,True,False,False,False,True,True,False
65,9,40,False,False,False,False,False,False,True,True,True
73,4,40,True,False,True,True,False,False,False,False,False
34,7,40,False,False,False,False,False,False,True,True,False
22,13,40,False,False,True,False,False,False,True,False,False
49,10,30,True,False,True,False,False,False,True,False,False
25,7,32,False,False,True,False,True,False,False,False,False
39,5,25,False,False,False,False,False,False,True,True,False
19,7,56,False,False,True,False,False,False,True,True,False
24,6,40,False,False,False,False,False,False,True,False,False
34,9,35,False,False,True,False,False,False,True,False,False
21,9,40,False,False,True,False,False,False,True,True,False
43,14,40,False,False,True,False,False,False,True,False,False
35,13,28,True,False,True,True,False,False,False,True,False
39,10,40,False,False,True,False,True,False,False,False,False
33,12,32,False,True,True,False,True,False,False,True,False
19,10,26,False,False,True,False,False,False,True,False,False
17,6,12,False,False,True,False,False,False,True,False,False
43,10,50,False,True,False,False,False,False,True,True,False
62,9,42,False,False,False,False,False,False,True,False,False
53,14,40,True,False,True,False,True,False,False,False,True
45,14,60,True,False,False,False,False,False,True,True,True
47,9,40,False,False,True,False,True,False,False,False,False
30,10,40,False,False,True,False,True,False,False,False,False
53,9,33,False,False,True,False,False,False,True,False,False
24,9,40,False,False,True,False,True,False,False,False,False
41,10,40,True,False,False,False,False,False,True,True,False
58,3,40,True,False,True,False,True,False,False,False,False
27,9,50,True,False,True,False,False,False,True,True,False
63,9,38,True,False,True,False,False,False,True,False,False
50,10,28,False,False,True,False,False,False,True,True,False
43,14,47,True,False,True,False,True,False,False,False,True
29,10,60,False,True,True,False,False,False,True,True,False
41,10,40,False,False,False,False,False,False,True,True,False
55,9,40,False,False,False,False,False,False,True,True,False
36,9,45,False,False,True,False,False,False,True,True,False
23,9,40,True,False,True,False,False,False,True,True,False
22,13,55,False,False,True,False,False,False,True,True,True
58,10,45,False,True,True,False,False,False,True,True,False
25,7,40,False,False,True,False,True,False,False,False,False
40,9,30,False,False,False,False,False,False,True,False,False
38,11,39,False,False,True,False,False,False,True,False,False
37,13,40,False,False,False,False,False,False,True,True,True
19,10,35,False,False,True,False,False,False,True,False,False
55,6,29,False,False,True,False,False,False,True,True,False
55,13,50,False,False,False,False,False,False,True,True,True
28,13,45,False,False,True,False,False,False,True,True,False
53,9,40,False,False,False,False,False,False,True,True,False
60,10,42,False,False,True,False,False,False,True,True,False
32,10,38,False,False,True,False,False,False,True,False,False
34,9,50,False,False,False,False,False,False,True,True,False
49,10,45,False,False,True,False,False,False,True,True,True
21,10,30,False,False,True,False,False,False,True,False,False
24,13,20,True,False,True,False,True,False,False,False,False
53,11,40,False,False,True,False,True,False,False,False,False
29,11,40,False,False,False,False,False,False,True,True,False
34,13,40,True,False,False,False,False,False,True,False,False
41,3,40,False,False,False,False,False,False,True,False,False
21,9,40,False,False,True,False,False,False,True,False,False
43,14,35,False,False,False,False,False,False,True,True,True
31,9,40,True,False,True,False,False,False,True,True,False
38,9,40,False,False,False,False,False,False,True,True,False
